VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,01/01/2021 01:37:05 AM,01/01/2021 01:43:15 AM,1,1.66,1,N,236,142,1,7.5,0.5,0.5,2.82,0,0.3,14.12,2.5
2,01/01/2021 12:47:59 AM,01/01/2021 12:56:55 AM,1,2.87,1,N,186,231,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,01/01/2021 01:00:44 AM,01/01/2021 01:09:10 AM,3,2.76,1,N,107,140,2,10,0.5,0.5,0,0,0.3,13.8,2.5
1,01/01/2021 01:08:33 AM,01/01/2021 01:10:59 AM,1,1,1,N,262,263,1,5,3,0.5,2,0,0.3,10.8,2.5
2,01/01/2021 12:35:16 AM,01/01/2021 12:41:00 AM,1,0.56,1,N,161,161,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01/01/2021 01:56:26 AM,01/01/2021 02:04:32 AM,1,2.51,1,N,161,79,1,10,0.5,0.5,4.14,0,0.3,17.94,2.5
1,01/01/2021 01:27:20 AM,01/01/2021 01:29:10 AM,1,0.4,1,N,79,79,1,3.5,3,0.5,1.45,0,0.3,8.75,2.5
2,01/01/2021 01:15:44 AM,01/01/2021 01:23:44 AM,1,1.75,1,N,90,249,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01/01/2021 12:19:16 AM,01/01/2021 12:21:56 AM,1,0.52,1,N,140,141,2,4,0.5,0.5,0,0,0.3,7.8,2.5
2,01/01/2021 01:12:43 AM,01/01/2021 01:53:16 AM,1,9.38,1,N,186,177,2,32.5,0.5,0.5,0,0,0.3,36.3,2.5
2,01/01/2021 01:56:10 AM,01/01/2021 02:05:57 AM,1,2.72,1,N,137,141,1,10.5,0.5,0.5,2.7,0,0.3,17,2.5
2,01/01/2021 12:10:16 AM,01/01/2021 12:23:36 AM,3,1.92,1,N,164,186,1,10.5,0.5,0.5,10,0,0.3,24.3,2.5
1,01/01/2021 01:37:07 AM,01/01/2021 01:48:28 AM,1,2.5,1,N,239,262,1,11,3,0.5,3.7,0,0.3,18.5,2.5
2,01/01/2021 01:11:34 AM,01/01/2021 01:16:03 AM,1,0.79,1,N,263,140,1,5,0.5,0.5,3,0,0.3,11.8,2.5
2,01/01/2021 12:17:53 AM,01/01/2021 12:24:46 AM,1,1.5,1,N,107,162,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
1,01/01/2021 01:42:11 AM,01/01/2021 01:44:21 AM,1,0.8,1,N,107,79,2,4.5,3,0.5,0,0,0.3,8.3,2.5
2,01/01/2021 12:15:35 AM,01/01/2021 12:23:06 AM,2,1.64,1,N,161,107,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,01/01/2021 12:26:24 AM,01/01/2021 12:55:56 AM,1,7.86,1,N,79,166,1,27.5,0.5,0.5,2.5,0,0.3,33.8,2.5
1,01/01/2021 01:13:57 AM,01/01/2021 01:19:49 AM,2,1.3,1,Y,79,249,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5
1,01/01/2021 01:11:20 AM,01/01/2021 01:24:35 AM,1,2.8,1,N,148,186,2,12,3,0.5,0,0,0.3,15.8,2.5
1,01/01/2021 01:13:43 AM,01/01/2021 01:14:42 AM,1,0.3,1,N,79,107,1,3,3,0.5,1.35,0,0.3,8.15,2.5
2,01/01/2021 12:21:51 AM,01/01/2021 12:54:12 AM,1,9.61,1,N,230,181,1,31.5,0.5,0.5,10.59,0,0.3,45.89,2.5
2,01/01/2021 01:42:56 AM,01/01/2021 01:51:17 AM,1,2.9,1,N,107,43,1,10,0.5,0.5,3,0,0.3,16.8,2.5
1,01/01/2021 02:59:48 AM,01/01/2021 03:07:42 AM,2,1.9,1,N,142,141,1,8,3,0.5,2.95,0,0.3,14.75,2.5
1,01/01/2021 01:06:42 AM,01/01/2021 01:20:38 AM,2,3.5,1,N,141,68,1,13.5,3,0.5,2,0,0.3,19.3,2.5
2,01/01/2021 12:42:55 AM,01/01/2021 12:51:43 AM,1,3.05,1,N,236,107,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
1,01/01/2021 12:45:41 AM,01/01/2021 12:50:23 AM,1,1.4,1,N,142,237,2,6.5,3,0.5,0,0,0.3,10.3,2.5
1,01/01/2021 01:14:35 AM,01/01/2021 01:15:37 AM,1,0.2,5,N,48,50,3,0,0,0,0,0,0.3,0.3,0
2,01/01/2021 12:45:46 AM,01/01/2021 12:57:59 AM,1,2.79,1,N,143,170,2,11,0.5,0.5,0,0,0.3,14.8,2.5
2,01/01/2021 12:37:20 AM,01/01/2021 12:49:48 AM,1,1.99,1,N,238,43,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,01/01/2021 01:30:40 AM,01/01/2021 01:38:29 AM,1,2.84,1,N,170,263,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,01/01/2021 01:24:59 AM,01/01/2021 01:29:17 AM,1,0.83,1,N,48,48,1,5,0.5,0.5,2.2,0,0.3,11,2.5
1,01/01/2021 12:30:33 AM,01/01/2021 12:31:04 AM,2,0,5,N,233,233,1,12,0,0,2.45,0,0.3,14.75,0
2,01/01/2021 01:17:22 AM,01/01/2021 01:25:28 AM,1,2.11,1,N,186,137,1,9,0.5,0.5,1.5,0,0.3,14.3,2.5
2,01/01/2021 12:44:11 AM,01/01/2021 12:50:08 AM,1,0.78,1,N,141,163,2,6,0.5,0.5,0,0,0.3,9.8,2.5
1,01/01/2021 01:20:09 AM,01/01/2021 01:25:01 AM,3,0.7,1,N,179,7,2,5.5,0.5,0.5,0,0,0.3,6.8,0
2,01/01/2021 01:11:11 AM,01/01/2021 01:19:47 AM,1,2.69,1,N,239,75,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,01/01/2021 12:08:07 AM,01/01/2021 12:27:30 AM,1,5.95,1,N,226,151,1,20,0.5,0.5,3,0,0.3,26.8,2.5
2,01/01/2021 01:49:55 AM,01/01/2021 01:58:48 AM,1,3.7,1,N,261,68,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
1,01/01/2021 01:24:44 AM,01/01/2021 01:35:23 AM,1,2.7,1,N,186,239,1,11,3,0.5,2.95,0,0.3,17.75,2.5
2,01/01/2021 01:34:27 AM,01/01/2021 01:37:26 AM,1,0.55,1,N,142,48,1,4,0.5,0.5,2.34,0,0.3,10.14,2.5
1,01/01/2021 12:05:22 AM,01/01/2021 12:27:34 AM,1,0,1,N,191,80,1,34.2,0,0.5,0,0,0.3,35,0
2,01/01/2021 01:36:40 AM,01/01/2021 01:40:46 AM,2,0.9,1,N,141,263,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
1,01/01/2021 01:43:39 AM,01/01/2021 01:54:50 AM,1,2.6,1,N,161,114,1,11,3,0.5,2,0,0.3,16.8,2.5
2,01/01/2021 01:53:40 AM,01/01/2021 02:00:48 AM,5,2.65,1,N,261,249,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,01/01/2021 01:22:58 AM,01/01/2021 01:30:01 AM,1,1.41,1,N,68,137,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,01/01/2021 01:13:18 AM,01/01/2021 01:23:48 AM,1,3.67,1,N,140,238,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
2,01/01/2021 12:43:41 AM,01/01/2021 12:48:17 AM,3,0.93,1,N,239,142,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01/01/2021 12:23:33 AM,01/01/2021 12:33:01 AM,1,5.31,1,N,45,263,2,16,0.5,0.5,0,0,0.3,19.8,2.5
2,01/01/2021 02:07:14 AM,01/01/2021 02:20:38 AM,2,4.77,1,N,232,36,1,16,0.5,0.5,5.94,0,0.3,25.74,2.5
2,01/01/2021 01:29:15 AM,01/01/2021 01:46:49 AM,1,4.85,1,N,238,234,1,17,0.5,0.5,2.5,0,0.3,23.3,2.5
2,01/01/2021 01:27:15 AM,01/01/2021 01:31:08 AM,1,1.14,1,N,239,151,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01/01/2021 01:35:07 AM,01/01/2021 01:45:41 AM,1,2.59,1,N,151,50,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
1,01/01/2021 01:40:32 AM,01/01/2021 01:42:26 AM,2,0.8,1,Y,233,137,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5
1,01/01/2021 01:22:13 AM,01/01/2021 01:30:50 AM,1,1.6,1,Y,263,238,1,8.5,3,0.5,1.7,0,0.3,14,2.5
2,01/01/2021 12:26:05 AM,01/01/2021 12:54:59 AM,1,12.88,1,N,164,11,2,37.5,0.5,0.5,0,0,0.3,41.3,2.5
2,01/01/2021 01:45:09 AM,01/01/2021 01:52:02 AM,6,1.92,1,N,239,41,1,8,0.5,0.5,2.95,0,0.3,14.75,2.5
2,01/01/2021 12:24:43 AM,01/01/2021 12:27:43 AM,2,0.36,1,N,48,50,1,4,0.5,0.5,1,0,0.3,8.8,2.5
1,01/01/2021 01:17:52 AM,01/01/2021 01:22:24 AM,1,1,1,N,141,233,3,5.5,3,0.5,0,0,0.3,9.3,2.5
2,01/01/2021 12:57:53 AM,01/01/2021 01:11:55 AM,1,5.18,1,N,50,42,2,17,0.5,0.5,0,0,0.3,20.8,2.5
2,01/01/2021 12:42:14 AM,01/01/2021 12:44:33 AM,2,0.99,1,N,107,170,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,01/01/2021 12:04:15 AM,01/01/2021 12:17:45 AM,2,4.36,1,N,68,151,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5
2,01/01/2021 01:46:02 AM,01/01/2021 01:52:55 AM,1,4.49,1,N,87,233,1,13.5,0.5,0.5,3,0,0.3,20.3,2.5
2,01/01/2021 01:14:45 AM,01/01/2021 01:23:10 AM,1,1.83,1,N,236,238,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,01/01/2021 12:11:57 AM,01/01/2021 12:15:25 AM,1,0.66,1,N,237,229,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,01/01/2021 12:14:33 AM,01/01/2021 12:27:32 AM,1,2.37,1,N,246,48,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5
1,01/01/2021 12:33:01 AM,01/01/2021 12:46:17 AM,2,4,1,N,246,24,1,14,3,0.5,3.55,0,0.3,21.35,2.5
1,01/01/2021 01:40:34 AM,01/01/2021 01:49:14 AM,2,2.9,1,N,263,170,1,10,3,0.5,2.75,0,0.3,16.55,2.5
1,01/01/2021 12:37:34 AM,01/01/2021 12:45:54 AM,1,2,1,N,237,238,2,9,3,0.5,0,0,0.3,12.8,2.5
1,01/01/2021 12:14:05 AM,01/01/2021 12:33:20 AM,2,10.5,1,N,264,264,2,30,0.5,0.5,0,2.8,0.3,34.1,0
2,01/01/2021 12:50:26 AM,01/01/2021 01:02:49 AM,1,2.35,1,N,161,113,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
2,01/01/2021 01:43:03 AM,01/01/2021 01:55:36 AM,1,2.8,1,N,48,79,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
1,01/01/2021 01:26:07 AM,01/01/2021 01:38:13 AM,2,2.6,1,N,263,151,1,11,3,0.5,5,0,0.3,19.8,2.5
2,01/01/2021 12:03:40 AM,01/01/2021 12:22:09 AM,1,4.82,1,N,43,68,2,17,0.5,0.5,0,0,0.3,20.8,2.5
2,01/01/2021 01:47:42 AM,01/01/2021 01:49:33 AM,1,0.26,5,N,92,92,2,-100,0,0,0,0,-0.3,-100.3,0
2,01/01/2021 12:58:39 AM,01/01/2021 01:48:22 AM,1,27.07,1,N,75,117,1,73.5,0.5,0.5,1,8.41,0.3,84.21,0
2,01/01/2021 01:15:36 AM,01/01/2021 01:21:34 AM,1,2.13,1,N,238,143,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,01/01/2021 01:50:35 AM,01/01/2021 01:59:24 AM,1,2.52,1,N,256,79,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,01/01/2021 01:41:40 AM,01/01/2021 01:43:14 AM,2,0.27,1,N,79,79,1,3.5,0.5,0.5,0,0,0.3,7.3,2.5
2,01/01/2021 12:31:06 AM,01/01/2021 12:38:52 AM,5,1.7,1,N,142,50,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01/01/2021 12:00:53 AM,01/01/2021 12:02:50 AM,1,0.76,1,N,238,151,2,4,0.5,0.5,0,0,0.3,7.8,2.5
2,01/01/2021 01:55:59 AM,01/01/2021 01:58:58 AM,1,0.59,1,N,256,256,2,4.5,0.5,0.5,0,0,0.3,5.8,0
2,01/01/2021 12:53:24 AM,01/01/2021 01:10:03 AM,1,5.07,1,N,100,261,2,17,0.5,0.5,0,0,0.3,20.8,2.5
2,01/01/2021 12:55:06 AM,01/01/2021 01:12:02 AM,6,3.63,1,N,164,148,1,14.5,0.5,0.5,10,0,0.3,28.3,2.5
2,01/01/2021 12:54:10 AM,01/01/2021 01:05:19 AM,2,3.45,1,N,186,87,1,12,0.5,0.5,10.08,0,0.3,25.88,2.5
2,01/01/2021 01:25:42 AM,01/01/2021 01:46:14 AM,1,12.61,1,N,15,226,1,35,0.5,0.5,7.26,0,0.3,43.56,0
1,01/01/2021 01:10:52 AM,01/01/2021 01:31:47 AM,1,8.7,1,N,162,244,1,27,3,0.5,6.15,0,0.3,36.95,2.5
2,01/01/2021 12:12:04 AM,01/01/2021 12:25:04 AM,1,7.3,1,N,13,141,1,21.5,0.5,0.5,3,0,0.3,28.3,2.5
1,01/01/2021 01:41:50 AM,01/01/2021 01:45:40 AM,2,0.9,1,N,234,170,3,5,3,0.5,0,0,0.3,8.8,2.5
2,01/01/2021 01:21:19 AM,01/01/2021 01:34:02 AM,3,4.83,1,N,113,80,1,16,0.5,0.5,4.95,0,0.3,24.75,2.5
2,01/01/2021 01:28:52 AM,01/01/2021 01:31:53 AM,2,1.22,1,N,137,229,1,5.5,0.5,0.5,2.79,0,0.3,12.09,2.5
1,01/01/2021 01:29:25 AM,01/01/2021 01:38:53 AM,1,0,1,N,74,238,1,14.2,0,0.5,0,0,0.3,15,0
1,01/01/2021 12:46:41 AM,01/01/2021 01:20:18 AM,1,14,1,N,100,130,3,41.5,3,0.5,0,0,0.3,45.3,2.5
2,01/01/2021 01:59:37 AM,01/01/2021 02:22:21 AM,1,6.14,1,N,143,231,2,20.5,0.5,0.5,0,0,0.3,24.3,2.5
1,01/01/2021 01:54:40 AM,01/01/2021 02:03:16 AM,1,3.3,1,N,170,262,1,11,3,0.5,0,0,0.3,14.8,2.5
1,01/01/2021 01:48:35 AM,01/01/2021 02:26:28 AM,1,0,1,N,126,188,1,49.2,0,0.5,0,0,0.3,50,0
2,01/01/2021 12:20:35 AM,01/01/2021 12:29:31 AM,2,1.7,1,N,263,239,1,8,0.5,0.5,2.95,0,0.3,14.75,2.5
2,01/01/2021 12:39:32 AM,01/01/2021 12:41:46 AM,1,0.41,1,N,48,48,2,3.5,0.5,0.5,0,0,0.3,7.3,2.5
2,01/01/2021 01:35:59 AM,01/01/2021 01:57:22 AM,1,6.42,1,N,186,80,2,21.5,0.5,0.5,0,0,0.3,25.3,2.5
2,01/01/2021 01:25:14 AM,01/01/2021 01:28:05 AM,1,1.07,1,N,229,141,1,5,0.5,0.5,2.64,0,0.3,11.44,2.5
1,01/01/2021 01:00:39 AM,01/01/2021 01:08:35 AM,1,1.1,1,N,79,232,1,7,3,0.5,2.7,0,0.3,13.5,2.5
1,01/01/2021 01:21:48 AM,01/01/2021 01:29:53 AM,1,2.6,1,N,114,68,2,9.5,3,0.5,0,0,0.3,13.3,2.5
2,12/31/2020 11:55:40 PM,01/01/2021 12:24:51 AM,1,6.45,1,N,231,17,2,24.5,0.5,0.5,0,0,0.3,28.3,2.5
2,01/01/2021 01:17:15 AM,01/01/2021 01:29:14 AM,1,3.3,1,N,186,263,1,12,0.5,0.5,1,0,0.3,16.8,2.5
2,01/01/2021 01:31:56 AM,01/01/2021 01:50:45 AM,1,7.18,1,N,164,52,1,22.5,0.5,0.5,4,0,0.3,30.3,2.5
1,01/01/2021 02:39:34 AM,01/01/2021 02:44:55 AM,1,1,1,N,107,170,1,6,3,0.5,1.96,0,0.3,11.76,2.5
1,01/01/2021 12:08:06 AM,01/01/2021 12:12:55 AM,1,1.2,1,N,239,48,2,6,3,0.5,0,0,0.3,9.8,2.5
2,01/01/2021 01:17:34 AM,01/01/2021 01:24:25 AM,1,0.97,1,N,249,79,1,6.5,0.5,0.5,3.09,0,0.3,13.39,2.5
1,01/01/2021 01:05:02 AM,01/01/2021 01:12:07 AM,3,1.2,1,N,239,236,2,7,3,0.5,0,0,0.3,10.8,2.5
2,01/01/2021 01:20:18 AM,01/01/2021 01:34:07 AM,1,5.02,1,N,141,148,1,17,0.5,0.5,3.5,0,0.3,24.3,2.5
2,01/01/2021 02:11:49 AM,01/01/2021 02:21:56 AM,1,2.09,1,Y,151,263,1,10,0.5,0.5,1.2,0,0.3,15,2.5
1,01/01/2021 12:24:40 AM,01/01/2021 12:35:57 AM,1,4.8,1,Y,79,75,2,14.5,3,0.5,0,0,0.3,18.3,2.5
2,01/01/2021 12:41:02 AM,01/01/2021 01:17:09 AM,1,8.35,1,N,142,102,1,29.5,0.5,0.5,8.32,0,0.3,41.62,2.5
2,01/01/2021 01:31:48 AM,01/01/2021 01:46:03 AM,4,2.82,1,N,42,47,2,12.5,0.5,0.5,0,0,0.3,13.8,0
2,01/01/2021 12:49:17 AM,01/01/2021 12:57:57 AM,1,2.61,1,N,238,74,2,9.5,0.5,0.5,0,0,0.3,10.8,0
2,01/01/2021 12:55:44 AM,01/01/2021 01:06:29 AM,5,2.34,1,N,43,238,1,10,0.5,0.5,2.07,0,0.3,15.87,2.5
2,01/01/2021 01:18:06 AM,01/01/2021 01:26:38 AM,2,3.05,1,N,234,143,1,10.5,0.5,0.5,6,0,0.3,20.3,2.5
2,01/01/2021 12:39:13 AM,01/01/2021 12:47:51 AM,2,3.12,1,N,162,43,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5
1,01/01/2021 12:56:57 AM,01/01/2021 01:04:21 AM,1,2,1,N,236,151,1,8,3,0.5,2.95,0,0.3,14.75,2.5
1,01/01/2021 01:01:01 AM,01/01/2021 01:06:01 AM,1,1.3,1,N,236,141,1,6,3,0.5,1.2,0,0.3,11,2.5
2,01/01/2021 12:33:24 AM,01/01/2021 12:47:08 AM,1,1.78,1,N,48,164,2,10,0.5,0.5,0,0,0.3,13.8,2.5
1,01/01/2021 01:27:21 AM,01/01/2021 01:32:57 AM,2,1,1,N,230,163,1,6,3,0.5,1.95,0,0.3,11.75,2.5
2,01/01/2021 12:21:35 AM,01/01/2021 12:37:49 AM,3,2.95,1,N,238,161,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
2,01/01/2021 12:28:14 AM,01/01/2021 12:38:23 AM,1,1.84,1,N,42,151,2,9,0.5,0.5,0,0,0.3,10.3,0
2,01/01/2021 12:19:09 AM,01/01/2021 12:33:58 AM,1,2.09,1,N,100,186,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5
1,01/01/2021 01:17:44 AM,01/01/2021 01:21:34 AM,1,0.8,1,N,164,107,1,5,3,0.5,0,0,0.3,8.8,2.5
2,01/01/2021 02:54:12 AM,01/01/2021 03:10:41 AM,1,8.27,1,N,79,181,1,24,0.5,0.5,5.56,0,0.3,33.36,2.5
1,01/01/2021 01:01:23 AM,01/01/2021 01:06:56 AM,1,2.4,1,N,237,107,1,8.5,3,0.5,3.65,0,0.3,15.95,2.5
1,01/01/2021 12:16:29 AM,01/01/2021 12:24:30 AM,1,1.6,1,N,224,68,1,8,3,0.5,2.35,0,0.3,14.15,2.5
1,01/01/2021 12:34:14 AM,01/01/2021 12:36:29 AM,1,0.2,1,N,100,48,2,3.5,3,0.5,0,0,0.3,7.3,2.5
2,01/01/2021 12:42:48 AM,01/01/2021 12:47:52 AM,1,1.08,1,N,166,74,1,6,0.5,0.5,0,0,0.3,7.3,0
2,01/01/2021 12:52:59 AM,01/01/2021 01:31:18 AM,1,6.24,1,N,48,230,2,26,0.5,0.5,0,0,0.3,29.8,2.5
2,01/01/2021 12:50:58 AM,01/01/2021 01:01:26 AM,1,2.87,1,N,236,229,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5
1,01/01/2021 01:23:00 AM,01/01/2021 01:28:59 AM,1,1.7,1,N,263,239,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
2,01/01/2021 02:08:31 AM,01/01/2021 02:16:51 AM,2,2,1,N,142,238,1,9,0.5,0.5,2.4,0,0.3,15.2,2.5
2,01/01/2021 01:45:34 AM,01/01/2021 01:51:48 AM,2,2.01,1,N,161,249,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,01/01/2021 01:37:13 AM,01/01/2021 01:44:31 AM,2,3.24,1,N,229,4,2,11,0.5,0.5,0,0,0.3,14.8,2.5
2,01/01/2021 12:24:35 AM,01/01/2021 01:02:28 AM,1,13.03,1,N,230,85,2,41,0.5,0.5,0,0,0.3,44.8,2.5
2,01/01/2021 12:53:25 AM,01/01/2021 12:53:29 AM,1,0,5,N,89,89,1,45,0,0,0,0,0.3,45.3,0
2,01/01/2021 12:07:52 AM,01/01/2021 12:10:42 AM,3,0.59,1,N,43,237,2,4,0.5,0.5,0,0,0.3,7.8,2.5
2,01/01/2021 01:10:26 AM,01/01/2021 01:16:57 AM,1,1.49,1,N,170,68,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2021 12:50:16 AM,01/01/2021 12:59:08 AM,1,1.53,1,N,78,47,2,8.5,0.5,0.5,0,0,0.3,9.8,0
2,01/01/2021 01:09:35 AM,01/01/2021 01:15:30 AM,4,1.53,1,N,249,79,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01/01/2021 12:49:06 AM,01/01/2021 12:53:44 AM,2,0.7,1,N,262,263,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
1,01/01/2021 12:18:05 AM,01/01/2021 12:22:04 AM,1,1.6,1,Y,246,48,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5
1,01/01/2021 01:53:59 AM,01/01/2021 01:54:03 AM,0,0,1,N,151,151,1,2.5,0.5,0.5,40,0,0.3,43.8,0
2,01/01/2021 12:18:52 AM,01/01/2021 12:20:11 AM,1,0.3,1,N,186,186,1,3,0.5,0.5,1,0,0.3,7.8,2.5
1,01/01/2021 12:54:04 AM,01/01/2021 01:02:33 AM,1,2.7,1,N,263,164,2,10,3,0.5,0,0,0.3,13.8,2.5
2,01/01/2021 01:39:53 AM,01/01/2021 01:43:41 AM,1,1.25,1,N,229,137,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01/01/2021 12:59:11 AM,01/01/2021 01:08:05 AM,1,1.41,1,N,141,142,1,8,0.5,0.5,1.5,0,0.3,13.3,2.5
1,01/01/2021 01:52:19 AM,01/01/2021 01:58:55 AM,1,0.9,1,N,61,61,1,6,0.5,0.5,3.5,0,0.3,10.8,0
1,01/01/2021 02:57:54 AM,01/01/2021 03:16:47 AM,0,4.8,1,N,263,116,1,17,3,0.5,1,0,0.3,21.8,2.5
1,01/01/2021 01:48:40 AM,01/01/2021 01:58:26 AM,1,2.7,1,N,246,231,1,10.5,3,0.5,3.55,0,0.3,17.85,2.5
2,01/01/2021 12:05:35 AM,01/01/2021 12:11:36 AM,1,2.3,1,N,107,237,1,8,0.5,0.5,2.95,0,0.3,14.75,2.5
2,01/01/2021 01:45:32 AM,01/01/2021 01:52:37 AM,1,2.03,1,N,151,143,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,01/01/2021 01:43:59 AM,01/01/2021 01:49:36 AM,1,1.02,1,N,74,41,2,5.5,0.5,0.5,0,0,0.3,6.8,0
2,01/01/2021 12:24:21 AM,01/01/2021 12:42:11 AM,1,0.81,1,N,100,230,2,11,0.5,0.5,0,0,0.3,14.8,2.5
2,01/01/2021 01:33:58 AM,01/01/2021 01:49:27 AM,4,5.34,1,N,158,262,1,16.5,0.5,0.5,2,0,0.3,22.3,2.5
